40,43,10
40,43,0
41,44,0
42,44,0
43,44,0
44,44,0
45,45,0
46,45,0
47,45,0
48,45,0
49,45,0
50,45,0
51,45,0
52,44,0
52,43,0
52,42,0
52,41,0
52,40,0
52,39,0
52,38,0
53,37,0
54,36,0
55,35,0
55,34,0
56,33,0
57,32,0
58,31,0
58,30,0
58,29,0
57,29,0
56,28,0
55,28,0
54,27,0
53,28,0
52,28,0
51,29,0
50,29,0
49,30,0
48,30,0
47,31,0
46,31,0
45,32,0
44,32,0
43,33,0
42,33,0
41,33,0
40,33,0
39,33,0
38,33,0
37,33,0
36,33,0
35,32,0
34,32,0
33,32,0
32,31,0
31,31,0
30,31,0
29,30,0
28,30,0
27,29,0
26,29,0
25,29,0
24,28,0
23,28,0
22,28,0
21,27,0
20,27,0
19,26,0
18,26,0
17,26,0
16,25,0
15,25,0
14,25,0
13,24,0
12,24,0
11,24,0
10,23,0
9,23,0
8,23,0
7,24,0
6,24,0
5,25,0
4,26,0
3,27,0
4,28,0
4,29,0
5,30,0
6,31,0
7,32,0
8,32,0
9,33,0
10,33,0
11,34,0
12,34,0
13,34,0
14,35,0
15,35,0
16,35,0
17,36,0
18,36,0
19,37,0
19,37,10
22,35,10
22,35,0
23,35,0
24,36,0
25,37,0
26,38,0
26,39,0
27,40,0
28,41,0
29,42,0
30,43,0
31,44,0
32,45,0
33,46,0
34,46,0
35,46,0
36,45,0
35,44,0
35,43,0
35,42,0
34,41,0
34,40,0
33,39,0
33,39,10
